번호,소속지회,경로당명,주소,구군,동,위도,경도
515,달성군지회,봉6리 경로당(진아리채),대구광역시 달성군 유가읍 테크노대로5길 79  ,달성군,유가,35.6955217150503,128.465798891215
516,달성군지회,봉7리 경로당(남해오네뜨2차),대구광역시 달성군 유가읍 테크노대로5길 57  ,달성군,유가,35.6948948723557,128.464397989885
517,달성군지회,봉8리 경로당(우미린),대구광역시 달성군 유가읍 테크노북로9길 16  ,달성군,유가,35.6931967992922,128.464417758785
518,달성군지회,봉9리 경로당(제일풍경채센트럴),대구광역시 달성군 유가읍 테크노대로 165  ,달성군,유가,35.6913524442161,128.464365037311
519,달성군지회,봉10리 경로당(호반베르디움더클래스),대구광역시 달성군 유가읍 테크노대로5길 80  ,달성군,유가,35.6955693882908,128.469095222641
520,달성군지회,봉11리 경로당(호반베르디움),대구광역시 달성군 유가읍 테크노대로5길 58  ,달성군,유가,35.6947831035645,128.467255886556
521,달성군지회,봉12리 경로당(힐데스하임),대구광역시 달성군 유가읍 테크노북로9길 42(힐데스하임)  ,달성군,유가,35.6932729893571,128.467322343064
522,달성군지회,봉13리 경로당(반도유보라),대구광역시 달성군 유가읍 테크노대로 195  ,달성군,유가,35.6903116038906,128.467950671203
523,달성군지회,옥포읍노인회 경로당,대구광역시 달성군 옥포읍 비슬로458길 6-2(기세리 267)  ,달성군,기세리,35.7895397133489,128.471281161001
524,달성군지회,본리1리 경로당,대구광역시 달성군 옥포읍 본리로 16길 5  ,달성군,옥포읍,35.7928178490494,128.457257721899
525,달성군지회,본리2리 경로당,대구광역시 달성군 옥포읍 대방길 5  ,달성군,옥포읍,35.7872563190145,128.45951895573
526,달성군지회,본리3리 경로당(무지개아파트),대구광역시 달성군 옥포읍 본리로 102  ,달성군,옥포읍,35.7946126525156,128.454524428159
527,달성군지회,본리4리 경로당(삼환나우빌),대구광역시 달성군 옥포읍 비슬로 447길 11  ,달성군,옥포읍,35.7912313842998,128.464839295132
528,달성군지회,본리5리 경로당(미진이지비아),대구광역시 달성군 옥포읍 비슬로 447길 56  ,달성군,옥포읍,35.7966141047699,128.466610934956
529,달성군지회,교항1리 경로당,대구광역시 달성군 옥포읍 다리목중앙길 20  ,달성군,옥포읍,35.7914422892624,128.440509397846
530,달성군지회,교항2리 경로당,대구광역시 달성군 옥포읍 금계길 44  ,달성군,옥포읍,35.7873302207506,128.445428084627
531,달성군지회,교항3리 경로당(제림아파트),대구광역시 달성군 옥포읍 교항제림길 10(옥포읍 교항리 1519)  ,달성군,교항리,35.7890988731403,128.443192061681
532,달성군지회,교항4리 경로당(옥포이진캐스빌),대구광역시 달성군 옥포읍 비슬로 2001  ,달성군,옥포읍,35.7831565094984,128.441240209371
533,달성군지회,교항5리 경로당(대성베르힐4단지),대구광역시 달성군 옥포읍 돌미로 70  ,달성군,옥포읍,35.7794433466636,128.441484822032
534,달성군지회,교항6리 경로당(대성베르힐6단지),대구광역시 달성군 옥포읍 돌미로8길 19  ,달성군,옥포읍,35.7831960207024,128.449878929347
535,달성군지회,교항7리 경로당(르상트레빌),"대구광역시 달성군 옥포읍 금계길 12, 705동(대구옥포르상트레빌)  ",달성군,옥포읍,35.7859965008244,128.447508872868
536,달성군지회,김흥1리 경로당,대구광역시 달성군 옥포읍 김흥길 66  ,달성군,옥포읍,35.7522049847747,128.487022322474
537,달성군지회,김흥2리 경로당,대구광역시 달성군 옥포읍 옥포로113길 74  ,달성군,옥포읍,35.7410123893038,128.492363855953
538,달성군지회,김흥3리 경로당,대구광역시 달성군 옥포읍 능전길 88  ,달성군,옥포읍,35.7426027522479,128.498151309171
539,달성군지회,반송1리 경로당,대구광역시 달성군 옥포읍 용연사길 35  ,달성군,옥포읍,35.7554892218339,128.497690836896
540,달성군지회,반송2리 경로당,대구광역시 달성군 옥포읍 반송길 103  ,달성군,옥포읍,35.7481602827855,128.501497807858
541,달성군지회,강림1리 경로당,대구광역시 달성군 옥포읍 강림1길 41  ,달성군,옥포읍,35.7754839640023,128.435577185382
542,달성군지회,강림2리 경로당,대구광역시 달성군 옥포읍 시저로 33  ,달성군,옥포읍,35.7821631591126,128.429599410969
543,달성군지회,강림3리 경로당(옥포허브시티),대구광역시 달성군 옥포읍 비슬로 1941  ,달성군,옥포읍,35.7837958516936,128.434046347094
544,달성군지회,강림4리 경로당(옥포LH천년나무2단지),대구광역시 달성군 옥포읍 돌미로 51  ,달성군,옥포읍,35.7800707067761,128.439667842978
545,달성군지회,대구옥포LH천년나무3단지 경로당(강림5리),대구광역시 달성군 옥포읍 돌미로2길 15  ,달성군,옥포읍,35.7762256575728,128.438003521605
546,달성군지회,신당리 경로당,대구광역시 달성군 옥포읍 신당4길 27  ,달성군,옥포읍,35.7958361583675,128.442582311975
547,달성군지회,송촌리 경로당,대구광역시 달성군 옥포읍 송촌길 256  ,달성군,옥포읍,35.7651546349007,128.473421675047
548,달성군지회,간경리 경로당,대구광역시 달성군 옥포읍 간경길 7  ,달성군,옥포읍,35.7905954570802,128.46957738167
549,달성군지회,기세리 경로당,대구광역시 달성군 옥포읍 옥포로57길 17  ,달성군,옥포읍,35.7706770530833,128.49047144489
550,달성군지회,현풍읍노인회 경로당,대구광역시 달성군 현풍읍 현풍로 56  ,달성군,현풍읍,35.6959054793772,128.44550685183
551,달성군지회,상1리 경로당,대구광역시 달성군 현풍읍 현풍동로20길 43-22  ,달성군,현풍읍,35.7025372839085,128.453253653797
552,달성군지회,상2리 경로당,대구광역시 달성군 현풍읍 현풍동로21길 9  ,달성군,현풍읍,35.6986888494239,128.449997145569
553,달성군지회,중1리 경로당,대구광역시 달성군 현풍읍 현풍중앙로14길 76  ,달성군,현풍읍,35.6941234746549,128.448796831975
554,달성군지회,중2리 경로당(학산아파트),대구광역시 달성군 현풍읍 현풍동로 23  ,달성군,현풍읍,35.6934982589229,128.448966696472
555,달성군지회,중3리 경로당(금성중리타운),"대구광역시 달성군 현풍읍 현풍중앙로14길 85, 가동 103호  ",달성군,현풍읍,35.6942224746257,128.449847896153
556,달성군지회,중4리 경로당(제일아파트),"대구광역시 달성군 현풍읍 현풍로24길 6, 101호(제일아파트)  ",달성군,현풍읍,35.6963605153195,128.451405095448
557,달성군지회,중6리 경로당(서한이다음),대구광역시 달성군 현풍읍 테크노상업로 33  ,달성군,현풍읍,35.6922440900296,128.452322742611
558,달성군지회,중7리 경로당(남해오네뜨1차),대구광역시 달성군 현풍읍 테크노북로4길 11  ,달성군,현풍읍,35.6963045288378,128.455444073532
559,달성군지회,중8리 경로당(테크노폴리스천년나무1단지),대구광역시 달성군 현풍읍 테크노북로2길 10  ,달성군,현풍읍,35.6915437568913,128.449715671313
560,달성군지회,현풍LH천년나무2단지 경로당(중9리),대구광역시 달성군 현풍읍 테크노북로2길 30  ,달성군,현풍읍,35.6911519247765,128.4517937889
561,달성군지회,중10리 경로당(제일풍경채더퍼스트),대구광역시 달성군 현풍읍 테크노상업로 49  ,달성군,현풍읍,35.6931945863097,128.454030745605
562,달성군지회,중11리 경로당(일동미라주),대구광역시 달성군 현풍읍 테크노북로2길 9  ,달성군,현풍읍,35.6923540797718,128.450233862415
563,달성군지회,부1리 경로당,대구광역시 달성군 현풍읍 현풍중앙로16길 31  ,달성군,현풍읍,35.6977862215831,128.444759278393
564,달성군지회,부2리 경로당,대구광역시 달성군 현풍읍 현풍동로27길 51  ,달성군,현풍읍,35.6981048034725,128.446986085771
565,달성군지회,부3리 경로당,대구광역시 달성군 현풍읍 현풍중앙로 21길 33-6  ,달성군,현풍읍,35.6966974197521,128.442962950819
566,달성군지회,부4리 경로당,대구광역시 달성군 현풍읍 현풍돌로29길 19-11  ,달성군,현풍읍,,
567,달성군지회,성하1리 경로당,대구광역시 달성군 현풍읍 성하1길 106-5  ,달성군,현풍읍,35.6994330040219,128.434313457306
568,달성군지회,성하2리 경로당,대구광역시 달성군 현풍읍 성하길 67-6  ,달성군,현풍읍,35.7004937671712,128.435215098803
569,달성군지회,성하3리 경로당,대구광역시 달성군 현풍읍 비슬로 136길 17  ,달성군,현풍읍,35.6960774505101,128.441281828644
570,달성군지회,성하4리 경로당,대구광역시 달성군 현풍읍 비슬로 156길 25-1  ,달성군,현풍읍,35.7066913290662,128.440147785269
571,달성군지회,원교1리 경로당,대구광역시 달성군 현풍읍 현풍로8길 42  ,달성군,현풍읍,35.6932954278404,128.443083936036
572,달성군지회,원교2리 경로당,대구광역시 달성군 현풍읍 비슬로130길 32  ,달성군,현풍읍,35.6939913588939,128.441072943695
573,달성군지회,원교3리 경로당(주공아파트),대구광역시 달성군 현풍읍 비슬로120길 13  ,달성군,현풍읍,35.6920530244563,128.443754862329
574,달성군지회,원교4리 경로당,대구광역시 달성군 현풍읍 원교길 18  ,달성군,현풍읍,35.6733459599503,128.447746795238
575,달성군지회,대1리 경로당,대구광역시 달성군 현풍읍 삼강길 42  ,달성군,현풍읍,35.6656945819166,128.427186293953
576,달성군지회,대2리 경로당,대구광역시 달성군 현풍읍 삼강4길 2  ,달성군,현풍읍,35.6646530333957,128.422590319411
577,달성군지회,대3리 경로당,대구광역시 달성군 현풍읍 대리길 24  ,달성군,현풍읍,35.6602730668118,128.432060761211
578,달성군지회,대4리 경로당(국가산단 서한이다음),대구광역시 달성군 현풍읍 국가산단대로 70길 41  ,달성군,현풍읍,35.6627956608006,128.421255835816
579,달성군지회,오산1리 경로당,대구광역시 달성군 현풍서로43길 36  ,달성군,,35.6869350650712,128.417905338929
580,달성군지회,오산2리 경로당,대구광역시 달성군 현풍읍 현풍서로 71길 105  ,달성군,현풍읍,35.685098752663,128.401519073195
581,달성군지회,지1리 경로당,대구광역시 달성군 현풍읍 지동2길 9  ,달성군,현풍읍,35.6701702320474,128.427265421364
582,달성군지회,지2리 경로당,대구광역시 달성군 현풍읍 지동길 128  ,달성군,현풍읍,35.6756376017247,128.430316595224
583,달성군지회,하리 경로당,대구광역시 달성군 현풍읍 현풍중앙로 55-1  ,달성군,현풍읍,35.6942506980769,128.445238473173
584,달성군지회,자모리 경로당,대구광역시 달성군 현풍읍 현풍서로91길 46  ,달성군,현풍읍,35.6916182307154,128.395168638909
585,달성군지회,신기리 경로당,대구광역시 달성군 현풍읍 국가산단북로 100길 120  ,달성군,현풍읍,35.6609408129261,128.441978021476
586,달성군지회,가창면노인회 경로당,대구광역시 달성군 가창면 가창로 220길 2  ,달성군,가창면,35.8020379830417,128.622842536182
587,달성군지회,"용계1,3리 경로당",대구광역시 달성군 가창면 가창로 220길 2   ,달성군,가창면,35.8020379830417,128.622842536182
588,달성군지회,용계5리 경로당(중석타운아파트),대구광역시 달성군 가창면 가창로 1018  ,달성군,가창면,35.7967082571256,128.627006838913
589,달성군지회,용계6리 경로당(달성용계주공아파트),대구광역시 달성군 가창면 가창로216길 25  ,달성군,가창면,35.8031177205023,128.624344943434
590,달성군지회,용계7리 경로당(국태모닝포유아파트),대구광역시 달성군 가창면 가창로216길 55  ,달성군,가창면,35.803914043167,128.624133168413
591,달성군지회,오1리 경로당,대구광역시 달성군 가창면 헐티로10길 27  ,달성군,가창면,35.7900355955674,128.592906042411
592,달성군지회,오2리 경로당,대구광역시 달성군 가창면 헐티로 11길 90  ,달성군,가창면,35.7850279976466,128.599541747183
593,달성군지회,옥분리 경로당,대구광역시 달성군 가창면 가창로 440  ,달성군,가창면,35.7527333048685,128.650150529902
594,달성군지회,옥분정안 경로당,대구광역시 달성군 가창면 가창로 75길 6  ,달성군,가창면,35.7469918947211,128.651377734766
595,달성군지회,우록1리 경로당,대구광역시 달성군 가창면 우록길 254-3  ,달성군,가창면,35.7224944871336,128.642167128472
596,달성군지회,우록2리 경로당,대구광역시 달성군 가창면 우록길 461  ,달성군,가창면,35.7271064427242,128.62371621057
597,달성군지회,행정1리 경로당,대구광역시 달성군 가창면 가창동로 122-18  ,달성군,가창면,35.7788415302232,128.654489100273
